name,timestamp,likes,isretweet,isreply,text,retweets,replies
VoltaCharging,1614173787,83,false,false,"At #VoltaCharging, we know that creating #sustainable change is a team effort and today, our team is one step closer to an #electric future. Join us in welcoming Bonita Stewart, Vice President of Global Partnerships at @google, to our Board of Directors! https://t.co/qNyohaCZQ9",15,1
VoltaCharging,1614114292,45,false,false,"Thanks for the inclusion, @MktsInsider! #VoltaCharging #EV #DriveForward #electricvehicles https://t.co/kJmBeBypU0",9,0
VoltaCharging,1614093380,31,false,false,"The #auto industry is ready to accelerate #electricvehicle adoption. From our partner @chevrolet to automakers around the world, what new models are in store for 2021 and beyond? #DriveForward #VoltaCharging #Sustainability #EVerybodyIn #AllElectricFuture https://t.co/o51BRNrYjo",13,1
VoltaCharging,1614033150,47,false,false,"According to @themotleyfool, “car-charging networks will be a building block of the future.” We couldn’t agree more! Thanks @john__rosevear, @RichSmithFool &amp; @louwhiteman for including #VoltaCharging in this overview of #EV industry leaders. #DriveForward https://t.co/Ocxfp11TUe",13,3
VoltaCharging,1613844844,16,false,false,"Today’s Black innovator is C.R. Patterson, founder of C.R. Patterson &amp; Sons. Born into slavery, Patterson moved to Ohio and learned the skills of a blacksmith. To this day, C.R. Patterson &amp; Sons remains the country’s only Black-owned and operated auto company. #BHM #DriveForward https://t.co/OD6MycMhqb",1,0
VoltaCharging,1613771160,60,false,false,"“If the medium is the message, GM might be on to something.” Read about the @chevrolet and #VoltaCharging Bolt EUV ad partnership in this @cleantechnica piece: https://t.co/ArOP9rQcLH",14,5
VoltaCharging,1613746839,9,false,false,"Today, our #BHM celebration continues by recognizing @DrBobBullard, known as “the father of environmental justice.” Dr. Bullard is the award-winning author of 18 books that address topics like sustainable development, environmental racism, urban land use, &amp; more. https://t.co/bmLHs7ve45",2,1
VoltaCharging,1613667886,32,false,false,"Fun fact: #VoltaCharging is named after Alessandro Volta, the inventor of the electric battery. Today is Alessandro Volta’s birthday, and our mission would not be possible without him.⚡🔋  

Check out our most recent blog post to learn more: https://t.co/B8OSTWqR3Q https://t.co/Z4KTvzyMoD",4,0
VoltaCharging,1613662265,20,false,false,.@chevrolet and #VoltaCharging share a common belief: the future is electric. Read more about our latest ad partnership in this @InsideEVs piece: https://t.co/uADu09l2QH,7,0
VoltaCharging,1613656454,131,false,false,Volta is thrilled to welcome former Tesla executive Drew Bennett as our new Senior Vice President of Network Operations: https://t.co/sp4KULayIG #DriveForward,30,7
VoltaCharging,1613574050,21,false,false,"We continue our celebration of Black History Month by honoring @majoracarter, who redefined the field of environmental equality in the South Bronx. Carter was influential in establishing Hunts Point Riverside Park, the South Bronx’s first open-waterfront park in 60 years. #BHM https://t.co/cJxdSeigsq",2,0
VoltaCharging,1613494868,22,false,false,"“We’re on the cusp of one of those big industrial transformations in which we shift from an old way of doing things to a completely new one.”
—@nytimes Auto Reporter @nealboudette on tipping points in the auto &amp; industrial revolutions: https://t.co/dHmvHqVVp8",4,1
VoltaCharging,1613488094,61,false,false,We are thrilled to partner with @chevrolet on the all-electric #BoltEUV reveal. Check out their nationwide network #ad takeover on all our #VoltaCharging stations to announce another incredible milestone in accelerating EV adoption together: https://t.co/XgHvCpJJQL https://t.co/UarTfJ6FrG,13,2
VoltaCharging,1613322913,77,false,false,"Happy Valentine's Day! What's one thing you ❤️ about driving electric?⚡✨ 

#VoltaCharging #DriveForward #ValentinesDay #DriveElectric #EVs https://t.co/UnmyHIgtoy",9,5
VoltaCharging,1613142076,24,false,false,"“When the winds of change blow, some people build walls and others build windmills.”
—Chinese Proverb
 
新年快乐 from Volta! ✨ 
 
#LunarNewYear #DriveForward https://t.co/Hm8mlbfqUr",4,2
VoltaCharging,1613139604,41,false,false,"📍New stations alert! Congratulations to the First Colony Mall in Sugar Land, Texas for welcoming 12 new Volta stations to their site. Be sure to #chargeup next time you visit!⚡ 
 
#VoltaCharging #DriveForward #DriveElectric #ElectricVehicles #EVs https://t.co/tZHKpTYBQZ",8,2
VoltaCharging,1613137766,65,false,false,"Congratulations on taking ultimate charge, @bumble! Being your media partner is electric. May this first move lead to the most wonderful journey ever.💛 ✨ 

#VoltaHeartsBumble #BumbleIPO #VoltaCharging https://t.co/DvuRaX4tfv",9,3
VoltaCharging,1612980914,23,false,false,"Today we honor another Black innovator: Garrett Morgan, inventor of the traffic light. Morgan was granted a patent for his work in 1923 and sold it to General Motors for $40,000. Thanks to him, driving your vehicle is safer and more efficient.

#BHM #DriveForward https://t.co/9Zfpyyp8oK",7,0
VoltaCharging,1612787407,147,false,false,"We are thrilled to announce the merger of #VoltaCharging with Tortoise Acquisition Corp. II. ESG capital + a disruptive, customer-focused business model for EV charging = endless potential. We can’t wait to #DriveForward together.    
 
Read more here: https://t.co/nFRXzInRcf",51,6
VoltaCharging,1612466909,17,false,false,Glad we can keep you charged up &amp; driving forward!⚡️🚘,2,3
VoltaCharging,1612224868,12,false,false,"To celebrate #BlackHistoryMonth, we want to honor the influential Black innovators who've made important contributions to sustainability &amp; transportation— starting with Dr. Gladys Mae West, who played an integral role in the creation of the GPS. 

We’d be lost without her. https://t.co/jGi7xYQhkT",5,0
VoltaCharging,1611076185,59,false,false,"Exciting news to begin 2021: Volta has closed $125 million in Series D funding. 

To our brand partners, site hosts &amp; drivers: thank you for joining Volta on this important journey. To our team: you are the reason we #DriveForward every day.
 
Read more: https://t.co/haqQqA2GzR https://t.co/UJSwqDDUWW",16,1
VoltaCharging,1610982426,11,false,false,"Dr. Martin Luther King Jr.’s messages of inclusion and optimism inspire us to keep fighting towards a more united future. We’ll be celebrating this man and his words by reflecting on how we can do our part in driving his legacy forward. 

#MLKDay #DriveForward https://t.co/JImwVP9iWl",3,0
VoltaCharging,1610638216,0,true,false,RT @zeta_2030: ZETA is proud to announce its Roadmap to 2030 Policy Platform today! ZETA’s Policy Platform is a six-part strategy boosting…,22,0
VoltaCharging,1610561153,9,false,false,"Congratulations to our Chief Strategy Officer Drew Lipsher for being selected as a #GSL100 of 2021! Curated by @TheModernSale and @collectivei, this year’s list includes executives from finance, advertising, insurance, manufacturing &amp; technology. https://t.co/OsayautZt6 https://t.co/7KYSqXbsbe",6,1
VoltaCharging,1610475552,0,true,false,"RT @SilverNic: ""It's finally here. The conditions are being met to drive an all electric future."" @DeborahWahl on working together and the…",1,0
VoltaCharging,1610467248,48,false,false,"The exciting news just keeps coming: @amazon chose #Volta as the #electricvehicle charging partner of choice for their newly opened @AmazonFresh grocery store in Naperville, Illinois.⚡🍃

#amazonfresh #VoltaCharging #DriveForward https://t.co/qga3X6JRrD",10,0
VoltaCharging,1610462577,0,true,false,"RT @nitter15: #Verizon pledges to be carbon neutral by 2035, and is devoting 5G R&amp;D to smart city technologies to reduce carbon emissions.…",1,0
VoltaCharging,1609951506,0,true,false,RT @AEEnet: Charge up your #EV while you grocery shop! @GiantFood supermarket adds more #electricvehicle charging to its #Virginia location…,3,0
VoltaCharging,1609941553,7,false,false,"New stations alert!⚡🚙 Volta #electricvehicle charging stations are now open for free charging at the #GiantFood in Purcellville, VA: https://t.co/U2IyQn4siw",2,0
VoltaCharging,1609870140,0,true,false,RT @ShopBRVC: Charge while you shop here at Burr Ridge Village Center. Find our @VoltaCharging station near Claire’s and Bouq Box ⚡️ It's a…,3,0
VoltaCharging,1609862439,5,false,false,Volta hosted the launches of the Polestar 1 &amp; Polestar 2 this past year and saw firsthand how impressive both cars are. Congratulations to @PolestarCars on winning @businessinsider's 2020 Car of the Year award for both the Polestar 1 &amp; Polestar 2!✨ 🚘 https://t.co/SxTmPUsSCV https://t.co/8S19Y6p4XI,2,0
VoltaCharging,1608910444,9,false,false,"Throughout this past year of uncertainty, we’re incredibly grateful for the connections and partnerships we’ve developed along the way. We wish you all a happy and healthy holiday season, and we look forward to continuing to #DriveForward together in the new year!⚡ https://t.co/BsdwfvsBqj",3,1
VoltaCharging,1607729468,0,true,false,RT @ScreenvisionLLC: Through Our Partnership With @VoltaCharging Screenvision Media's Front and Center Everywhere keeps Consumers Plugged I…,1,0
VoltaCharging,1607637487,8,false,false,"We’re excited to announce our collaboration with @emoryhealthcare to bring free #EVcharging to patients who will visit the new, sustainably-focused Emory Musculoskeletal Institute when it opens in the fall of 2021. Let's #DriveForward together: https://t.co/D858wcXXKa",2,0
VoltaCharging,1607463449,6,false,false,"We’ll be exhibiting virtually at tomorrow and Thursday’s #ICSCRECon New York, a free event for @ICSC members! Check us out &amp; get exclusive insight into how the #retail &amp; #realestate industries are finding new ways to conduct business.

Register here: https://t.co/4ufklZ2Jhw https://t.co/1oNPsueBvA",2,0
VoltaCharging,1607367877,5,false,false,"We're thrilled to welcome Brandt Hastings as Volta’s CRO. Bringing two decades worth of experience in digital media &amp; advertising, his work in developing innovative solutions for top global brands will build on our partnerships &amp; unlock new opportunities: https://t.co/GuHd4eHsas",2,0
VoltaCharging,1607019004,3,false,false,"The recently formed Zero Emissions Transportation Association (@zeta_2030) has an exciting mission: to make 100% of new car sales EVs by 2030. One of the goals is to push for infrastructure investments, especially in #EVcharging stations.⚡🚘  

Read more: https://t.co/bAobfZVZnK",3,0
VoltaCharging,1606415386,8,false,false,"Over this Thanksgiving holiday, we hope that you rest, eat well, charge up, and above all, stay safe. Happy Thanksgiving!

#VoltaCharging #DriveForward https://t.co/K1Lj7K4HNR",1,0
VoltaCharging,1606236005,16,false,false,"As we continue to do our part in social distancing, a reminder that over 80% of Volta’s stations are located out front of essential businesses, such as grocery stores, pharmacies and banks. Stay safe, stay charged and #DriveForward.⚡ https://t.co/SskCoBvInR",5,0
VoltaCharging,1605885533,10,false,false,"Always happy to keep you driving forward, @brian4dotcom!⚡️🚘",0,0
VoltaCharging,1605799204,2,false,false,"Today is the last day to register for @ICSC RECon New York on Dec. 9-10, a free virtual event for all ICSC members! Get exclusive insight into how the #retail &amp; #realestate industries are finding innovative new ways to conduct business. 

Register here: https://t.co/iy0iPYE5wI https://t.co/ePilmLDDNe",0,0
VoltaCharging,1605718849,8,false,false,"Yesterday, our own Head of Research &amp; Data Insights Eric Kung spoke at the @SnowflakeDB Data Cloud Summit on how @SafeGraph and Snowflake enabled #Volta to dramatically increase partner visibility, helping the world to charge toward a greener future. #DriveForward",2,0
VoltaCharging,1605660133,0,true,false,RT @EVmarketplace: Not only does the #BergenCountyZoo have furry friends they also have three new #chargingstations! We can’t think of a be…,1,0
VoltaCharging,1605642564,17,false,false,"Congratulations to our Founder and CEO Scott Mercer for winning AutoTech’s CEO of the year award! Each year, @TopTechAwards recognizes the best organizations, products &amp; services in the automotive &amp; transportation technology, and Volta is honored to be a part of it. https://t.co/1WTv1CofPp",3,0
VoltaCharging,1605541004,6,false,false,"Since partnering with Volta in 2012, @regencycenters has powered over 12,000,000 electric miles &amp; saved over 5,000,000 pounds of CO2.
 
Check out our latest case study to learn more: https://t.co/Ww362QZwHB

#DriveForward #regencycenters #electricvehicles #sustainablenergy",5,0
VoltaCharging,1605292675,12,false,false,"We're excited to announce the first #Volta stations at a zoo! Bergen County Zoo is now home to 3 #electricvehicle charging stations compliments of a public-private partnership between @bergencountynj and Volta. 

Read more here: https://t.co/8piLnjSbEY https://t.co/75lK8F1fFN",1,0
VoltaCharging,1605124033,7,false,false,"To all our veterans: thank you for your sacrifice, bravery &amp; service. We salute you today &amp; every day. Volta is honored to have recently installed the first-ever #electricvehicle charging station at the Marine Corps Base, Quantico, VA! @MCB_Quantico #VeteransDay #DriveForward https://t.co/FeBNL1x5p7",3,0
VoltaCharging,1605111010,0,true,false,"RT @Topology_is: How do the location of EV charging stations affect the #retail landscape? As it turns out, quite positively. 

Would #EVch…",1,0
VoltaCharging,1604946945,0,true,false,RT @StartupInfos: Scott Mercer of Volta Charging Tells Us About Innovative Electric Vehicle Charging Networks https://t.co/RsATQmlMqw @Volt…,4,0
VoltaCharging,1604428494,5,false,false,"We’ll be rolling up to the polls in our EVs today too, @ladygaga! 💯 Don’t forget to vote IN-PERSON today. Find your nearest polling place here: https://t.co/WohIbEgEaZ

#DriveForward #VoteForward",2,0
VoltaCharging,1604354401,7,false,false,Looking good! ⚡,0,0
VoltaCharging,1604347366,3,false,false,"Thanks for sharing, @WomenWhoCode— come work with us! #DriveForward",1,0
VoltaCharging,1604167623,10,false,false,"The ghouls at Volta wish you a Happy Halloween! Just because Halloween looks different this year doesn't mean you can't eat an entire bag of candy— head over to your local Walgreens and grab a bag (or two, or three). 🎃 👻 ⚡ 

 #TrickorTreat #DriveForward #VoltaCharging https://t.co/ZLpTdyS8Jf",2,0
VoltaCharging,1604079506,10,false,false,What the screen says! 👆 #govote #voltavotes #DriveForward https://t.co/4JrP8X5mSG,6,1
VoltaCharging,1603982883,2,false,false,"Nearly half of Americans live with unhealthy air— it’s time to change that and #DriveForward. 

Read the @LungAssociation's ""The Road to Clean Air"" report, highlighting the public health benefits of a nationwide transition to #electricvehicles: https://t.co/v0DSNyd0LX",1,1
VoltaCharging,1603921771,11,false,false,Anytime! 😉⚡,1,1
VoltaCharging,1603897248,8,false,false,We’re so excited to announce our newest location at #Topgolf The Colony. Let us charge you up while you tee it up— so you can continue to #DriveForward. https://t.co/z20Fr50y1J,0,0
VoltaCharging,1603818966,2,false,false,"Every day, more people are making the decision to drive electric. With the most utilized electric vehicle charging stations, Volta is ready to lead the revolution. ⚡ 
https://t.co/Jusj3u3Ta2

#DriveForward #VoltaCharging #EVRevolution",3,0
VoltaCharging,1603388328,4,false,false,"How will we ensure our expanding charging network is future proof? Our CTO,  Praveen Mandal discusses how Volta utilizes machine learning and AI to optimize the expansion of our charging network and pave the way for widespread EV adoption. https://t.co/WhSSoqBhGX

#DriveForward",2,0
VoltaCharging,1603310907,3,false,false,Couldn't have said it better! Let's #driveforward together. ⚡️,0,0
VoltaCharging,1603225631,0,true,false,"RT @pjbtweet: .@Degree deodorant says #COVID19 made us flabby, starts #OOH out-of-home ad campaign to get consumers to exercise a bit -- wh…",1,0
VoltaCharging,1603225596,7,false,false,"Check out Volta's latest campaign with @Degree featured on @MediaPost! 

Thanks to @pjbtweet for the shoutout 😄⚡️
#DriveForward #VoltaCharging #KeepMoving

https://t.co/VWtYOgJuc2",2,0
VoltaCharging,1603140289,0,true,false,"RT @pluginsites: Two fee-free @VoltaCharging stations coming to @GiantFood in Columbia, #MarylandEV #HoCoMD https://t.co/AIxTGy2DGh",3,0
VoltaCharging,1603136916,5,false,false,"Happy to keep you charged up while you shop, @MdsbrainMark— you can’t beat that parking spot! ⚡️😉 #DriveForward",0,0
VoltaCharging,1602779064,17,false,false,The Virginia area Volta team helped the U.S. Marine Corp to open a new Volta station at @MCB_Quantico—  the first-ever #electricvehicle charging station at a military base! We’re excited to provide free charging to service members &amp; their families to keep us all #drivingforward. https://t.co/KUdEhaeUyW,2,0
VoltaCharging,1602697691,22,false,false,"More exciting news: @amazon  chose Volta as the electric vehicle charging partner of choice for their first-ever @AmazonFresh grocery store in Woodland Hills, California. ⚡ 🍃 

https://t.co/y8jWwrYxO1

#amazonfresh #VoltaCharging #DriveForward",1,0
VoltaCharging,1602695896,2,false,false,"Proud to support @Degree  and @KDTrey5  in the important goal to help America #KeepMoving: https://t.co/gHfbKLrOi1
#DriveForward #VoltaCharging",0,0
VoltaCharging,1602543830,2,false,false,"Today is Indigenous Peoples’ Day, and we want to honor the Native Americans who came before us. 

Did you know that Native Mesoamericans are responsible for the tires we drive on today? https://t.co/PYTgMvlrVN

#IndigenousPeoplesDay #DriveForward #honoringdiversity",2,0
VoltaCharging,1602091645,0,true,false,"RT @autotechvc: What will be the biggest tech disruptors in the next decade? Praveen Mandal, CTO of our portfolio company, @VoltaCharging,…",3,0
VoltaCharging,1602010445,5,false,false,"Join us at the EV Charging Infrastructure 2020, 10/7-10/8. Volta’s CTO and VP of Operations will be speaking at the event, so don’t miss the chance to learn more about technologies and solutions to build efficient public charging infrastructure.  https://t.co/PBusDTIHwQ",1,0
VoltaCharging,1602003182,6,false,false,"Congratulations to our Founder and CEO, Scott Mercer, on being named to @adage's 40 under 40 list for 2020! ⚡ 

https://t.co/qwTrushkJA

#VoltaCharging #DriveForward #adage40under40",0,0
VoltaCharging,1601936870,13,false,false,"We’re excited to announce @adage's 40 under 40 List has honored Scott Mercer, Volta’s founder and CEO. He joins the slate of 40 talented individuals who have been instrumental in advancing the advertising industry in a demonstrable way during the last 12 months. 

#adage40under40 https://t.co/oxehgYpoi1",7,1
VoltaCharging,1601843278,16,false,false,"To celebrate the end of #NDEW2020, we wanted to take a moment and reflect on Volta’s history. It's been 10 exciting years, and we're more committed than ever to building the infrastructure that drives the world forward. ⚡ 

Check out the full post here: https://t.co/3eCvtZCIX8",6,0
VoltaCharging,1601575287,1,false,false,"Chief of Staff Andrew Cornelia sat down with @GridConnecting to discuss EV charging networks, misperceptions about charging technology and how #Volta leverages data to choose where to install charging locations.

Listen to the podcast here: https://t.co/KfU2tqKWp7

#NDEW2020",1,0
VoltaCharging,1601488240,2,false,false,"Volta’s Manager of Site Development Scott Oltmann is presenting at the City of Richmond’s #NDEW2020 event! Learn about our public-private partnership, the first of its kind to provide free EV charging on a public right of way not funded by taxpayers. https://t.co/uR2hQvglye",0,0
VoltaCharging,1601404157,8,false,false,"For National Drive Electric Week, we are celebrating our driver community and the 75,865,427 free miles they use to #DriveForward every day.
 
How does Volta drive you forward? Share your #VoltaCharging story in the comments! ⚡

#NDEW2020 #DriveForward #VoltaCharging https://t.co/pvbdmaZ3Ls",4,0
VoltaCharging,1601053470,5,false,false,"National Drive Electric Week starts tomorrow! From 9/26-10/4, communities across the country will celebrate the climate and fuel-saving benefits of #ElectricVehicles— follow #DNEW2020 for updates. @DriveElecEvents",0,0
VoltaCharging,1600959121,7,false,false,"During @Tesla’s #BatteryDay presentation, @elonmusk promised a $25,000 autonomous vehicle in three years. It’s time to accelerate the world’s transition to sustainable energy! 🔋 ⚡ 

Read more on @Tesla's battery redesign here: https://t.co/fWWDH3nmZ0

#DriveForward",1,0
VoltaCharging,1599344949,0,true,false,RT @chhopper: Spotted: @VoltaCharging at local Whole Foods 💪🏻 wonderful to see a fellow @EnergizeVc company so visibly making an impact! ht…,2,0
VoltaCharging,1599344932,0,true,false,"RT @EVmarketplace: Congrats to #Westfield, #NJ! They now have a contract with @VoltaCharging to install six new #chargingstations at 3 diff…",3,0
VoltaCharging,1599344845,0,true,false,RT @etlipman: thanks for filling up my 🔋 @VoltaCharging -  you are Helping me drive my hybrid ⚡️🚘 in norcal 🔥 fire season using a little le…,1,0
VoltaCharging,1599235413,6,false,false,"Electric dinner &amp; drinks for your vehicle on us anytime, @brian4dotcom 😄⚡️ #DriveForward",0,0
VoltaCharging,1599235200,0,true,false,"RT @pluginsites: Fee-free #EVcharging has arrived at the Mall in Columbia, Maryland. @VoltaCharging https://t.co/meCAoPVZcR",3,0
VoltaCharging,1599234932,4,false,false,"Who says you can't wear white after #LaborDay? 

We hope you get to drive fast, #driveforward and catch a free #Volta charge this Labor Day weekend. @PolestarCars https://t.co/dmmE1NgsZF",0,0
VoltaCharging,1599234767,3,false,false,Thanks @jffptrs! #DriveForward ⚡️,0,0
VoltaCharging,1599067231,4,false,false,"Transport’s biggest disruptors and key decision-makers are coming together for @MoveAmerica2020. 

Don’t miss the chance to see Volta’s Senior Vice President speak at tomorrow’s panel!

Register for your ticket here: https://t.co/7gu3EQZAoP

#MOVEAmerica #mobility #DriveForward",0,0
VoltaCharging,1598637032,4,false,false,So exciting CTV3 is finally out. Congratulations Jaden @jaden  Thanks for creating amazing artwork that shows off the psychedelic colors of our media stations. Makes charging your electric car a bit more fun. #CTV3 #DriveForward #voltacharging https://t.co/AZzCMxa11m,2,0
VoltaCharging,1598536937,2,false,false,"Volta Offers Innovative Approach to Music Marketing by Working With 
Roc Nation to Promote Jaden Smith’s New Music. https://t.co/REaXdEdch8 https://t.co/XKIqnq3uKK",2,0
VoltaCharging,1597778063,2,false,false,"In our latest blog post, we’ve crafted the perfect day in the Bay to visit the @PolestarCars' Brand Experience Center all while utilizing Volta’s free, convenient public charging stations along the way.

https://t.co/DNgua88I7l

#polestarcars
#polestar2 
#driveforward",1,0
VoltaCharging,1596134312,0,true,false,"RT @MayorTomButt: NEWS RELEASE: City of #Richmond and @VoltaCharging to Offer Free Public Electric Vehicle Charging

Transportation Service…",2,0
VoltaCharging,1596134235,15,false,false,"Volta partnered with the city of Richmond to offer the first free electric vehicle charging located on a public right-of-way in California, not funded by taxpayer dollars.

https://t.co/RJpNVF4lLU
 
#CityofRichmond #DriveForward #VoltaCharging https://t.co/z77LWXTJ1S",5,1
VoltaCharging,1595448652,3,false,false,"What many have called inevitable has finally happened: the last major auto manufacturer will be phasing out the use of ChAdeMO chargers in the US. 

Read more here: https://t.co/dFbYr6BDpc

#Nissan #ChAdeMO #electricvehicles",0,0
VoltaCharging,1595357514,0,true,false,"RT @pluginsites: Free @VoltaCharging stations under construction by the Cheesecake Factory at the Mall in Columbia, MD. https://t.co/MEEoVg…",4,0
VoltaCharging,1595351562,5,false,false,"How can site partnerships with Volta tangibly boost sales at affiliated businesses?

Check out our most recent blog post to learn more. 

https://t.co/kPhtcVO9jq

#electricvehicles #renewableenergy #driveforward",2,0
VoltaCharging,1594748378,5,false,false,"Using data to forecast prime charging station locations, Volta aims to build the smartest, free, and most accessible electric vehicle charging network. 
 
See more on how @SafeGraph helped us scale the site-selection process. 

https://t.co/8VL8PC1ucK

#DriveForward",2,0
VoltaCharging,1594674558,0,true,false,"RT @SafeGraph: Learn how @VoltaCharging, the #1 most-used electric vehicle charging network in the U.S., used SafeGraph places data to fuel…",3,0
VoltaCharging,1594150179,14,false,false,"Did you know that Volta maintains the only charging network that is free to EV drivers? To date, Volta has powered over 71,000,000 free electric miles. With a growing network of over 1,200 stations, Volta is ready to keep you driving forward on free, clean miles. 
#DriveForward https://t.co/A1ue31Z2nz",4,0
VoltaCharging,1593542286,8,false,false,"Read more on how Volta is bursting the CA EV bubble by building an expansive network of free public charging stations that are crucial to building accessible infrastructure nationwide. 

https://t.co/mhdwXe0265

#electricvehicles #renewableenergy #sustainablemobility",1,0
VoltaCharging,1593192615,6,false,false,"Volta is excited to announce a partnership with @GiantFood. Volta will deliver free, zero-emission miles to their growing number of forward-thinking shoppers.

https://t.co/aUx5CAlp0S

#GiantFood #VoltaCharging #DriveForward",3,0
VoltaCharging,1592417873,3,false,false,"Our Co-Founder and President Chris Wendel spoke with @WhichEV to discuss Volta’s unique business model, the recently-debuted Volta Response System and future expansion plans. 

 #driveforward #VoltaCharging",2,0
VoltaCharging,1592332057,10,false,false,"Public charging used to be a pain, @VoltaCharging + @EverCharge makes it easy, convenient, and free.

#driveforward",3,0
VoltaCharging,1592243958,6,false,false,"Read @LorenMcDonald's thoughts on how an increase in a remote workforce might demand more electric vehicle charging availability at retail locations. 

https://t.co/yRBfQaQbvw

 #sustainablemobility #VoltaCharging #DriveForward",2,1
VoltaCharging,1591994762,4,false,false,"Clearer air from global transportation lulls in response to lockdowns have both city dwellers and scientists wondering, what it would take to make this brief respite from pollution permanent?

#californiaairresourcesboard #thomsonreutersfoundation  

https://t.co/bbomJf8h5S",1,0
VoltaCharging,1591380096,6,false,false,#BlackLivesMatter https://t.co/s683Ohng8a,1,0
VoltaCharging,1591293752,5,false,false,#BlackLivesMatter https://t.co/ASnrKwj4hM,2,0
VoltaCharging,1591211542,7,false,false,#BlackLivesMatter https://t.co/tvM4NmIWso,2,0
VoltaCharging,1591211345,0,true,false,RT @BradBurke312: The @VoltaCharging station at @Walgreens is providing inspiration. #iwork4fam #amfam https://t.co/5h7U2MvxP3,4,0
VoltaCharging,1591211129,0,true,false,RT @mlhobbyist: @VoltaCharging I appreciate the messages on your charging stations. https://t.co/QfC0UB6tnJ,3,0
VoltaCharging,1591122700,5,false,false,#BlackOutTuesday https://t.co/oYfLvBAePx,0,0
VoltaCharging,1590596668,11,false,false,"Happy to keep you driving forward, @brian4dotcom ⚡️",0,0
VoltaCharging,1589996831,11,false,false,"In case you missed it, check out @energizeventure's recap on the State of EV Charging Infrastructure 2020 Webinar, which included a panel discussion with Volta’s Senior Vice President - Government, Automotive, &amp; Utilities - Abdellah Cherkaoui.

https://t.co/p9h02ausDj",3,0
VoltaCharging,1589130035,11,false,false,"We want to give a shout out to all the electric vehicle driving mothers, moms-to-be, grandmothers and maternal mentors out there! We are dedicated to fueling you up on free, clean miles to keep you moving forward seamlessly.
#MothersDay #DriveForward #VoltaCharging https://t.co/4o19jv6Bgx",1,1
VoltaCharging,1588711945,5,false,false,"Join us for @EnergizeVC's State of EV Charging Infrastructure 2020 webinar as Volta’s SVP of Government, Automotive &amp; Utilities will be on a panel discussing the future of #EV charging. 
#DriveForward #VoltaCharging #DriveElectric

 Register Here: https://t.co/H4EEMiFE6E",1,0
