name,timestamp,likes,isretweet,isreply,text,retweets,replies
MatterPort,1614628164,7,false,false,"Interested in signing up for a plan? Amir covers all the plan options, going over each of their prices and features in this #MatterportAcademy video. https://t.co/s9WGgEgdGn",1,0
MatterPort,1614538862,6,false,false,"As nice as sunlight is, it's not always your friend when scanning. This #MatterportAcademy covers how to manage sunlight exposure. Amir imparts some quick tips to work around bright spaces and other light conditions to watch for. https://t.co/Xy81jgF6VA",1,0
MatterPort,1614441721,8,false,false,Learn how to use #3D showcase on your iOS to take your 3D models with you to easily show clients their interesting listings. This #MatterportAcademy shares the ease of having your models ready to present as long as you have your iOS device. https://t.co/6akaxyotEb,3,0
MatterPort,1614376441,8,false,false,"Matterport's CEO RJ Pittman sat down with @JulianKlymochko from the Absolute Return Podcast to chat about all things #Matterport. Hear about RJ's prior work experience, Matterport's business model, growth opportunities, and much more. Listen here! 
https://t.co/RaT38GuuIL",1,0
MatterPort,1614375779,10,false,false,"Did you know if your #digitaltwin has a corresponding real estate listing, you can publish it on https://t.co/To1DSBU4A3 or https://t.co/dFdsBqu9EY? Amir goes over how to distribute your #3D models in this #MatterportAcademy. https://t.co/3O2IS1HNSK https://t.co/5qOLpvJQ7T",3,0
MatterPort,1614286408,11,false,false,"https://t.co/gk4t1gkB2f
Captured by Vista360, DIA-D Juegos has something for every #boardgame and #tabletopgame enthusiast. Click the link to visit this space and learn how you can add value to your #smallbusiness #retail location with Matterport at https://t.co/QanTQXtTdT https://t.co/kIw6gDyARp",2,2
MatterPort,1614273342,11,false,false,#Retailers across the globe are incorporating Matterport and adding more value to their business. Learn more about creating a #3D virtual #shop for #retail and download the free e-book to level up your business at https://t.co/vhkgLXEwrZ,3,0
MatterPort,1614271381,8,false,false,"Need to edit your model for VR? In this #MatterportAcademy, Amir reviews how to use the VR editing tool while sharing how to get the best VR scan positions for a VR experience. https://t.co/0gCF3ZmoZ2",4,0
MatterPort,1614208201,26,false,false,"Have you heard that our most recent Capture app update now supports the #LiDAR sensor in the iPhone12 Pro and iPad Pro? If not, check the @9to5mac article below to get all the details. Eager to try it for yourself? Go to the app store for a free download. 
https://t.co/PoPFARIwdu",7,1
MatterPort,1614204541,18,false,false,Missing the experience of walking through a #museum? Luc Schengen at in-visible has captured the entirety of the Luxembourgish @museenational. Click below to read his experience on capturing the #3D space. https://t.co/nx6n371WLn,6,0
MatterPort,1614203534,4,false,false,Have a look inside @carrinoanthony's historic 1896 Firehouse in its rough #construction phase! Check out https://t.co/CxqpDT1qHd and follow along with Anthony to see the Firehouse transform into a #dreamhouse! https://t.co/D3AZNoLZp9 https://t.co/fhyucNpbmq,3,0
MatterPort,1614181321,6,false,false,Learn about the first two tools in this #MatterportAcademy video. Amir will be explaining the start locations and 3D scan tools. Learn where to start your tour and how to utilize 3D scans like a pro. https://t.co/noHVovHXs8,1,0
MatterPort,1614117201,9,false,false,"Get a peek behind the scenes at the @frenchbroadchoc! Meet the staff and learn all about #chocolate-making in this sweet Matterport #virtualtour and read about how you can use Matterport for your #smallbusines at https://t.co/QanTQXtTdT.
https://t.co/3dv5WVr6Uf https://t.co/9G9FExv7i5",4,0
MatterPort,1614110042,12,false,false,"Matt Jones of @S4Lmedia writes about how Matterport ""gives all parties concerned the confidence to return to #school safely during these chaotic times"", and unlocks new ways to collaborate, communicate, and navigate. Read the entire article here https://t.co/xaucYnErTp",4,1
MatterPort,1614104233,7,false,false,"In this #MatterportAcademy, Amir will be showing how to add Mattertags to your model. This will be your bread and butter for adding information, links, and embedded content. https://t.co/QmlaSENZWK",2,0
MatterPort,1614039361,15,false,false,King Alfred School becomes 1 of 50 global schools to showcase campus to prospective students through the #Matterport #Education Initiative. #3D #VirtualTour https://t.co/as2nrp1nEK,2,1
MatterPort,1614027621,4,false,false,"In this #MatterportAcademy, we're featuring more editing tools! This time we will be going over how to use the labeling and measurement features. Give a click below to watch. https://t.co/xFgxacZnak",1,0
MatterPort,1614026471,12,false,false,"Today for #BlackHistoryMonth, we are experiencing Jefferson Pinder's ""Flash Point"" - a virtual exhibition and performance that explores the history that has informed his identity. Click the link to check out the #virtual #gallery https://t.co/oczaqb1lQP https://t.co/AYWVvQ1Exh",3,0
MatterPort,1613934602,5,false,false,"Learn how to enhance your model by using the highlight reel to provide a guided tour for your model. In this #MatterportAcademy episode, Amir shows you all the ins and outs of this editing tool. https://t.co/pMQ1tK2NDk",1,0
MatterPort,1613838061,7,false,false,"We offer a lot of editing tools in the Workshop or Showcase Edit. In this #MatterportAcademy, Amir takes a deep dive into two of these tools. We review how to edit 360° views and photos for your model. https://t.co/ggjYEfkXPn",1,0
MatterPort,1613775676,17,false,false,"Looking for a little #adventure? We're hoping to make your #Friday a little more epic with this Matterport of a 4,000-year-old Tomb belonging to an #Egyptian vizier, Mehu - brought to you by NAV3D! Click the link for your destination to #AncientEgypt https://t.co/kPfmvpFTpT https://t.co/VyhzoI9ZZK",3,0
MatterPort,1613768942,8,false,false,CaptureVista combines Matterport #3DTours with #videography to bring the life of UK classrooms direct to students' homes. https://t.co/qR5jOZUKmF,3,0
MatterPort,1613767621,3,false,false,Alignment issues? Watch the #MatterportAcademy video below to learn how to avoid alignment issues when scanning your site. Already misaligned? We also cover how to deal with misaligned scans. https://t.co/vZ0y59HKt5,1,0
MatterPort,1613686758,7,false,false,"For #NationalDrinkWineDay, we're sipping on our favorite vino and exploring the Enoteca Qubél Winery #virtualtour captured by Entra Y Visita. What is your favorite #wine? https://t.co/W8LchW2rNH https://t.co/125j7i56kO",4,1
MatterPort,1613665142,15,false,false,Attention #iPhone12 Pro or Pro Max owners! Want to capture a space in #3D using LiDAR? Try out the beta of the Matterport Capture app and share with #Matterport #LiDAR https://t.co/do8zm4o9Zi,5,3
MatterPort,1613665141,4,false,false,Learn how to connect your mobile device to your Matterport #3D camera in this #MatterportAcademy. Linking both of your devices is the most important step for a smooth and successful scanning experience. https://t.co/WaMjlKIyT0,1,0
MatterPort,1613602981,6,false,false,"Matterport #3D tours are #8 on @Forbes Real Estate Council's 15 tech trends disrupting real estate. Jennifer Anderson, an agent at Anderson Coastal Group, says Matterport tours provide the greatest value and impact, allowing for faster transactions. 
https://t.co/OpBE6JJNGW",3,0
MatterPort,1613598901,7,false,false,"In part three of our four-part series, @CarrinoAnthony of #TheBuildTV continues his fantastic voyage of turning an 1896 firehouse into his dream home by leveraging Matterport 3D scans during the rough construction phase.
https://t.co/28vATjGkAg",2,0
MatterPort,1613598531,1,false,false,Our own James Morris-Manuel talks about Matterport and #proptech on #PropertyMatters! Watch now at https://t.co/PvN97j1VHh,0,0
MatterPort,1613596692,14,false,false,"This week for #BlackHistoryMonth, we are taking a virtual trip to the @thehenryford Museum to visit the bus on which #RosaParks defended her human rights and ignited the first large-scale boycott against segregation in 1955. https://t.co/vpXo2vv6KN https://t.co/4lhIhBdfgu",3,0
MatterPort,1613585131,7,false,false,Curious which iPhone camera works best with the Capture app? Amir compares the iPhone 11 with a 0.5x wide-angle lens to an iPhone 7 with a standard camera. Follow the link to watch this #MatterportAcademy video! https://t.co/Rp6lJMQKTs https://t.co/OhwfQj807e,2,0
MatterPort,1613518561,8,false,false,"With @ModenaBIM offering the Matterport Pro2 in Africa, engineers, architects, and construction workers can easily communicate and share ideas. Improved technology and services can offer greater efficiency and save time and money. Learn more here!
https://t.co/6MSdiDKSWV",1,0
MatterPort,1613511552,1,false,false,It's #MardiGras! Take a virtual trip and celebrate Užgavėnės with us at the first Mardi Gras Museum in Lithuania captured by 1001 pikselis. Get a sense of its history and admire skillfully crafted masks of all shapes and sizes! https://t.co/XleQD5R4z6 https://t.co/uExtJyDdSJ,1,0
MatterPort,1613496598,4,false,false,"In this #MatterportAcademy, Amir explains how to work with this Mac operating system. Click below to learn how to backup and restore your raw model data using Mac OS 10.15 Catalina. https://t.co/hlAIW1guvZ https://t.co/4SOcRJv06L",1,1
MatterPort,1613165521,4,false,false,"Physically touring schools may not be possible but @CCHSCorsairs had 3D RoomScapes capture their campus. The #virtual tour condenses an hour and 3/4 of a mile long tour into an online experience you can see at home.
https://t.co/O8qUkstPjp",1,0
MatterPort,1613164094,5,false,false,"https://t.co/sj0d8H8LP1 Check out how @HermanMiller's famous London showroom uses their Matterport #virtualtour to give their worldwide customers an immersive #shopping experience, 24/7! Learn how you can use Matterport for your business at https://t.co/8cgC2jyT2L https://t.co/ARIqApadeg",2,0
MatterPort,1613155943,3,false,false,"Don't lose your models! In this #MatterportAcademy video, Amir explains how to backup and restore your raw model data from your Capture app. https://t.co/0wYbVPoyhs https://t.co/x9i24wWV3t",1,0
MatterPort,1613151482,4,false,false,"Learn more about #MattterportAcademy from our own resident expert, Amir Frank! Find out where to submit all your burning questions and help us deliver the content that means most to you. https://t.co/EbBpV3nuHx",2,0
MatterPort,1613085062,13,false,false,"The @museenational has completely #digitized their space. Explore their 6 exhibit models or go straight for the model of their entire museum! You will have 4 entire floors to observe. 
https://t.co/t2xnei58Bs",3,0
MatterPort,1613080323,2,false,false,"Whether you’re spending this Sunday with or without your close ones, we have compiled the top 5 lockdown #ValentinesDay destinations with our very own captures to showcase the power of #3D! Check out the blog here: https://t.co/aY1uOXX4s8",0,0
MatterPort,1613075528,4,false,false,"It's the year of the Ox! Celebrate #virtual #LunarNewYear with us at Temple Dongjingyuan in Beijing. Captured by @tosolini, the temple was originally constructed in the 18th century and is now used for cultural events. https://t.co/Ku0vlk71w0 https://t.co/TImMy8po3T",1,0
MatterPort,1613069810,2,false,false,Scanning multiple floors can be tricky. This #Matterport Academy video has Amir Frank explaining how to work with stairs and properly scan floors for the perfect dollhouse. https://t.co/Lx6gV8dxtp https://t.co/fnathvr0Af,0,0
MatterPort,1613066883,4,false,false,"We're honored to announce that Capture App for iPhone is a finalist at the @EdisonAwards as an #innovative service for visual insights and conversion tools. We are excited to innovate what #3D spaces can do, creating a positive impact in the world!
https://t.co/qb08tOzfuo",1,1
MatterPort,1613062943,5,false,false,"French startup DoorInsider has helped hundreds of real estate agents give home buyers a better house hunting experience with digital twin technology “Without the technology, we are left with the vision. It was Matterport that helped us make this a reality”
https://t.co/2q4n10DLPj",0,0
MatterPort,1612997821,6,false,false,"We're pleased to introduce #MatterportAcademy - a collection of how-to’s, guides, and tutorials to help you leverage everything the Matterport platform has to offer! Read on to learn more https://t.co/OHsZRHXEjc",1,2
MatterPort,1612993513,3,false,false,"Take a spin through this empty commercial #realestate property, beautifully staged in #3D by VRPM! https://t.co/ErR7OVSJMB https://t.co/8O8gWs2aO2",1,0
MatterPort,1612991284,1,false,false,"Documentation for insurance claims can be a laborious process.  Patrick Bossey, VP at @Crawford_Canada, states that there is a 25% time reduction when using #3D models to handle disputes. 
https://t.co/O5PXFoXO0T",0,0
MatterPort,1612988162,3,false,false,"How much do you know about that chocolate you’re snacking on this #ValentinesDay? @frenchbroadchoc wants to give you the full rundown, with a #3Dtour of the factory and interviews from #chocolate professionals all powered by Matterport! https://t.co/Ov6YGRqHvy",2,0
MatterPort,1612987090,0,true,false,"RT @phoriatech: The @Matterport virtual tour isn't just a 3D scan, it acts as the digital twin to support rich interactive content, that li…",2,0
MatterPort,1612980567,0,false,false,"What is the difference between an active and archived space? Click below to understand and utilize the most out of your plan's available storage on this #MatterportAcademy video.
https://t.co/dQKFG5trye https://t.co/gVo1N18Jse",0,0
MatterPort,1612908050,9,false,false,"It's #blackhistorymonth, and we're spending time in the Fight for Civil Rights exhibit at @dhhrm_org to learn and reflect. Captured by @CorganInc, this important exhibit combines two collections covering the African American struggle for civil rights. https://t.co/tCZFL7TCdb https://t.co/CgrAjHGoWl",2,0
MatterPort,1612907701,1,false,false,"The @DWFireRescue has created an #educational interactive experience on fire safety, perfect for families! Go around the rooms in this #3D model and pinpoint all the fire hazards you see. Each hazard is then explained with its own unique audio explanation.
https://t.co/Vmzot4tmUP",0,0
MatterPort,1612900506,4,false,false,"Take an indulgent #virtualtour of the @HermanMillerEur showroom in #London featuring world-class office and home furniture from the safety of your living room. It's a #3D tour that inspires, educates and leaves you wanting to redo your home office setup.
https://t.co/4gLoOaUiHg",1,0
MatterPort,1612898111,1,false,false,Having trouble navigating your account? Click below to watch Matterport's own Holly Brunk give you an account overview on our newly released #Matterport Academy video series. https://t.co/BuSNxTZo4J https://t.co/2yImP8U624,0,0
MatterPort,1612890024,0,false,false,"Just getting started? Have some burning questions? Join Amir as he hosts our Customer Success leader, Holly Brunk, and Kurt Dahlin, Senior Manager of the Customer Support team. Submit your questions ahead of time when you register for tomorrow's Shop Talk https://t.co/q5Z2RO1ay6 https://t.co/B4h6a1Dlk2",0,0
MatterPort,1612818956,12,false,false,"Today marks the beginning of a pivotal milestone for our company that will drive acceleration across our business and create tremendous growth opportunities for our customers, partners, and our employees. Hear more from our CEO, @rjpittman https://t.co/t5loMs0g7S https://t.co/m71AuhbmEE",9,0
MatterPort,1612804311,26,false,false,"It is a momentous day for Matterport, but it’s also just the beginning. We’re ready to unlock the full potential of our platform, accelerate our mission to digitally transform the built world, and make every space more valuable and accessible. https://t.co/iBpuzoGZ2O https://t.co/6mlRE5IEE0",6,0
MatterPort,1612799466,20,false,false,"Matterport is expected to be publicly listed on the NASDAQ! Today’s business combination includes PIPE proceeds led by high quality institutional investors including Tiger, Senator, Dragoneer, BlackRock, Fidelity, Miller Value, and Lux Capital. https://t.co/iBpuzoGZ2O https://t.co/PtsjmlPf6b",6,3
MatterPort,1612795026,8,false,false,Watch our CEO @rjpittman announce our business combination with Gores Holdings VI CEO Mark Stone this morning with @andrewrsorkin on @SquawkCNBC,2,1
MatterPort,1612794975,0,true,false,"RT @SquawkCNBC: ""The SPAC vehicle presents some very efficient, advantageous options to it,"" says @RJPittman on taking @Matterport public v…",9,0
MatterPort,1612793718,57,false,false,"BREAKING: Today Matterport publicly announced its intention to go public via a merger with The Gores Group SPAC, Gores Holdings VI, at an enterprise value of $2.3 billion. Read the news about the business combination. https://t.co/yEcpsr9C0H https://t.co/frCgojNbj4",16,1
MatterPort,1612567333,3,false,false,"Watch your step while you check out this #medieval fortress high in the Bulgarian Rhodope Mountains, which dates back to the fifth century B.C.E.! Captured in #3D by 3DVU, the ruins even include a fortified chapel. https://t.co/5Lz1zvX6A7 https://t.co/LdmH30Cuzn",2,0
MatterPort,1612559708,2,false,false,"The @FairfieldUAM  has gone #virtual. The Birds of the Northeast: Gulls to Great Auks is an artistic and historical experience, tracing avian specimens from the 19th century to the present day. Take a look and explore this #digital space. 
https://t.co/ACVkn1h1ru",3,0
MatterPort,1612478281,12,false,false,New tech approach to event planning #3D #VirtualTour by @apollothreed lets you experience the room around you as it transforms into multiple occasions stagings as you walk through. https://t.co/ayhtx48073,3,2
MatterPort,1612473199,4,false,false,"Captured in #3D by Virtual Tour Lebanon, Smushkies was able to stay open during repairs and renovations. Visit the  #virtualstore here https://t.co/kl0XhiBrcq, and learn more about how Matterport can help your #smallbusiness #retail location at https://t.co/zxqPHuDtlZ https://t.co/uS2pdPCCYD",0,0
MatterPort,1612393861,8,false,false,"Ready to take a trip abroad from home? Created by Jour8MediaServices, today’s Matterport #virtualtour lets you visit the Synagogue de Carpentras, the oldest synagogue in France that’s still active today.
https://t.co/rDcVaTaofR",0,0
MatterPort,1612389781,4,false,false,"The 2021 @MusoCultureFes has gone #virtual. All preplanned art and sound installations and musical performances will be embedded into a scan of Daichuji Temple. This online immersive experience is set to debut later this month. 
https://t.co/goqFgY1bXE",3,0
MatterPort,1612382294,3,false,false,"https://t.co/lPP1221bxq
More than just a #bookstore, Yanjiyou is a multi-functional cultural space offering both books and a variety of lifestyle events! Learn about how you can keep your #retail location open 24/7 with Matterport at https://t.co/8cgC2jyT2L https://t.co/OHCtHeygpd",2,1
MatterPort,1612305551,6,false,false,"Follow along with @carrinoanthony of https://t.co/QbdLgeTgOr as he transforms a historic 1896 firehouse into his dream home! Check the Firehouse in its original state https://t.co/WbMa7Yuz3y, or in post-demolition here https://t.co/icc3it2gtH https://t.co/LmT2ZH3YGi",1,0
MatterPort,1612300728,1,false,false,"Just getting started? Have some burning questions? Join Amir as he hosts our Customer Success leader, Holly Brunk, and Kurt Dahlin, Senior Manager of the Customer Support team. Submit your questions ahead of time when you register for this Feb 10 Shop Talk https://t.co/q5Z2RO1ay6 https://t.co/zi1R0o6TsK",1,0
MatterPort,1612295881,3,false,false,"In part two of our four-part series, @CarrinoAnthony of #TheBuildTV gets down and dirty demolition-style to gut his historic 1896 firehouse in preparation for building his dream home while capturing it all with his Matterport Pro2 3D camera.
https://t.co/tlRaI4D0U3",0,0
MatterPort,1612212621,7,false,false,"We're kicking off #blackhistorymonth by exploring the Cultural Heritage Art Gallery in Tanzania, captured by @views4d! Follow the link and get immersed in fine #art ranging from African antiques to contemporary paintings and sculptures https://t.co/Iqvd4KuDaD https://t.co/eqwbcQUmMG",0,0
MatterPort,1612211761,3,false,false,"Restoration professionals at @DASH_NGS can now access #Matterport models within their industry-standard software, DASH. This integration allows for an improved workflow, cutting out inefficient steps with digital documentation. 
https://t.co/PAwja2gMKR",0,0
MatterPort,1611962534,1,false,false,Drop into the EZUMi 2021 Spring/Summer Collection Matterport #virtualtour and experience high #fashion in a whole new way. See how designer Yasutoshi Ezumi mirrors the architectural work of Kengo Kuma - within a building designed by the architect himself! https://t.co/doAfGIK0xu https://t.co/OcAgS3mmSh,0,0
MatterPort,1611955921,1,false,false,"An all-women show (ME)(MORY) makes a splash at @ArtVadehra Gallery in New Delhi, India. The gallery talks about using Matterport on their website in the latest @ArchDigestIndia article, giving viewers a multi-dimensional mapping of the show. 
https://t.co/wnGpousOMR",0,0
MatterPort,1611874633,5,false,false,"https://t.co/VgWDsJDTSL
Follow the link to race on over to the #McLaren Mexico City #virtual #showroom and picture yourself behind one of these beauties! With Matterport, you can give your customers a more immersive way to browse and shop. Learn more at https://t.co/8cgC2jyT2L. https://t.co/VuM2Nb4O8A",2,0
MatterPort,1611857883,2,false,false,"Read the inspiring story of how VTLeb used #Matterport #3D tours to showcase the reopening of SmushKies dessert shop after the devastating Beirut Port explosion of August 2020.
https://t.co/nkoWsco4fn",0,0
MatterPort,1611788222,2,false,false,"The doors of the @theatererfurt maybe closed but the #virtual show must go on. The #3D tour will allow online viewers to explore the theatre in its entirety and see the backstage of many musical theatre and concert shows.
https://t.co/SlVEVE2Vey",0,0
MatterPort,1611783974,3,false,false,"With Matterport, you can take your entire space with you to the hardware store, or share it with contractors to plan more effectively. Reference electrical fittings, piping, floorplan, and measurements of your #homerenovation project all in one place! https://t.co/g15nFr7rA9 https://t.co/dB1IuQMIPn",1,0
MatterPort,1611776165,4,false,false,"Just getting started? Have some burning questions? Join Amir as he hosts our Customer Success leader, Holly Brunk, and Kurt Dahlin, Senior Manager of the Customer Support team. Submit your questions ahead of time when you register for this Feb 10 Shop Talk https://t.co/q5Z2RO1ay6 https://t.co/8cNzPuglua",1,0
MatterPort,1611700920,3,false,false,"Is Real Estate Going Virtual? Sebastian Bedea, Matterport’s Director of Business Development Real Estate, and Travel &amp; Hospitality, shared his view on the industry and the benefits of Matterport in recent #PropTech article by @GlennFelson.
https://t.co/oYMbFEQ3TA",3,1
MatterPort,1611697216,4,false,false,"If you're a #smallbusiness owner, Matterport for #iPhone is a great way to stay open and let your customers shop 24/7.  Download it free for your iPhone or #iPad at https://t.co/pXh0iZWzy9 and learn more about how you can use Matterport for #retail https://t.co/zxqPHuDtlZ https://t.co/0UmGVDYnTw",2,0
MatterPort,1611690841,8,false,false,"Take a #3D tour of the first phase of @CarrinoAnthony's  project, turning a firehouse into a dream house as seen on #TheBuildTV. Follow our four part blog series to see the magic of multiple #Matterport 3D models shot with Carrino’s trusty Pro2 3D camera.
https://t.co/hTuTQjP0Fe",3,0
MatterPort,1611617408,1,false,false,"Peer into the House of @Prada and experience their #virtual 2021 Winter Menswear Collection ""Possible Feelings"" showcase. See their artistic vision and craftsmanship up close in a #digital #3D space. 
https://t.co/yQZM2dDhpX",0,0
MatterPort,1611356176,5,false,false,Handel &amp; Hendrix is a legendary Brook Street apartment in #London that once housed Jimi Hendrix &amp; George Frederic Handel at separate eras. Get a more intimate peek at the lives of these two musical icons at the @HandelHendrix #museum. https://t.co/kD1EqCPujV https://t.co/hibh2Ytr3d,1,0
MatterPort,1611351007,2,false,false,"Companies Bandai and @BEAMS_JP  have debuted their collaboration project ""Shokugan Japan"". Their #3D tour features the collector's room of 1,000 toys that reflects 40 years of company history and a #virtual ""Shokugan Japan"" shopping experience. 
https://t.co/pLOMgkzh4g",0,0
MatterPort,1611277661,3,false,false,"https://t.co/ZX4iH8nC7m
Step inside the @FromPaperchase Matterport #virtual store and #shop for all of your gifting and stationery needs in a new and interactive way! Check out https://t.co/8cgC2jhhEb to learn more about using Matterport for your #retail location. https://t.co/b26NAtvZpN",2,0
MatterPort,1611263643,5,false,false,"What is the number one overlook workstream for growth in SaaS? Listen to Matterport's VP of Product and Platform Marketing, Indy Sen share his thoughts on the @AiSconvert Podcast with Frank Buckler and Bill Glenn, VP of Marketing at @ExtraHop.
 https://t.co/rnqVzbBikP",0,0
MatterPort,1611181141,2,false,false,"Frank Roche, VP of @RocheRealty, reflects on how 2020 influenced change in their business and marketing strategies. #3D interactive #virtual tours allowed their clients to explore homes remotely and agents to close deals sight unseen. 
https://t.co/uiqSM68DKK",1,0
MatterPort,1611174794,1,false,false,"We welcome @JoeBiden as the 46th President of the USA and @KamalaHarris as the first female VP! To honor this historical moment, stroll among champions of humanity, and global peace at the Remember Them monument in #Oakland, CA - Kamala's home city. https://t.co/xhBM41S5JJ https://t.co/aK8jrXXPaf",1,0
MatterPort,1611170402,5,false,false,"The future of #3D #virtual experiences are here today. See how Treedis develops best-in-class visualization tools for #Matterport models to help businesses stay open. 
https://t.co/SIkoAzLtm0",1,0
MatterPort,1611096120,1,false,false,"Scott Krycia of @ScottKrycia Photography reveals to @Entrepreneur  
how his business pivoted during the pandemic to offer Matterport #3D walkthroughs as a regular service to his clients. 
https://t.co/MbI5egGZtb",0,0
MatterPort,1611093250,4,false,false,"Matterport for #iPhone is a great way to show off your @airbnb #rental. With a free account and a compatible iPhone or iPad, you can capture and share up to 1 space! Check out this iPhone #virtualtour and learn more at https://t.co/pXh0iZWzy9
https://t.co/3yfOgd1BqZ https://t.co/JOPEOgitG5",2,0
MatterPort,1610997611,8,false,false,"“We must use time creatively, in the knowledge that the time is always ripe to do right.” - Dr. Martin Luther King Jr. Step inside Ebenezer Baptist Church in Atlanta, GA where Dr. King and his father served as pastors. Happy #MartinLutherKingJr day https://t.co/kKr94MVaGS https://t.co/ZO1QC950XL",2,1
MatterPort,1610994004,6,false,false,"""Hatred confuses life; love harmonizes it. Hatred darkens life; love illuminates it."" Honoring the great Martin Luther King Jr. today and every day. Take a #virtualtour of the church where #MLK Jr. preached. 
Shot by Dan Smigrod at @We_Get_Around.
https://t.co/bKhSmn0MAs",2,0
MatterPort,1610753052,2,false,false,"Hit the slopes and slide into Grövelfjäll ski resort in the mountains of #Sweden, captured in #3D by @tikabsverige,  where you can cut through fresh powder and warm yourself up at the tavern in this snowy Matterport #virtualtour! https://t.co/phBW9uDMFK https://t.co/U0zxXhi7LN",0,1
MatterPort,1610734515,4,false,false,"Relive the glory days of meandering through #music stores for hours as Sway Array Designs delivers Lost &amp; Found Record Shop's real-world experience to the online community via #3D scans and media, including audio &amp; video powered by the Matterport Pro1.
https://t.co/DF9xm7MHN4",2,0
